,zone,date,total_energy,peak_load,avg_load,min_load,load_factor,utilization_rate,range,cv
1815,RTO,2025-01-20,2814439.344,132764.399,117268.306,106425.972,0.8832812627728612,0.8289773803258353,26338.42700000001,0.1411486537511631
1816,RTO,2025-01-21,3123112.946,139202.784,130129.70608333334,120895.414,0.9348211461297593,0.8691784852231593,18307.37000000001,0.1411486537511631
1817,RTO,2025-01-22,3158021.034,143718.718,131584.20975,124096.864,0.9155676559124332,0.8973758571484776,19621.853999999992,0.1411486537511631
1818,RTO,2025-01-23,3036500.84,138799.634,126520.86833333333,116651.909,0.911536037143537,0.8666612273332759,22147.72499999999,0.1411486537511631
1819,RTO,2025-01-24,2823586.559,129225.426,117649.43995833333,110415.461,0.9104202137304876,0.806880126930489,18809.96500000001,0.1411486537511631
1820,RTO,2025-01-25,2670254.325,120774.714,111260.596875,99692.162,0.9212242628452839,0.7541141057048132,21082.55200000001,0.1411486537511631
1821,RTO,2025-01-26,2402924.774,110344.882,100121.86558333335,94451.709,0.9073539594100373,0.6889905117766053,15893.172999999995,0.1411486537511631
1822,RTO,2025-01-27,2499917.266,118078.894,104163.21941666666,96670.265,0.8821493485251196,0.7372814772421935,21408.629,0.1411486537511631
1823,RTO,2025-01-28,2419849.607,111136.15,100827.06695833332,93121.701,0.9072391562811319,0.6939311681477132,18014.448999999993,0.1411486537511631
1824,RTO,2025-01-29,2317437.04,107051.123,96559.87666666666,88522.88,0.9019977928364811,0.6684243680828833,18528.243000000002,0.1411486537511631
1825,RTO,2025-01-30,2360905.77,111625.231,98371.07375,89923.198,0.8812619948799927,0.6969849769187463,21702.032999999996,0.1411486537511631
1826,RTO,2025-01-31,2291665.364,103914.247,95486.05683333334,83925.306,0.9188928331774693,0.6488377976733943,19988.941000000006,0.1411486537511631
1827,RTO,2025-02-01,2132584.649,101516.762,88857.69370833335,79670.994,0.8753007085503116,0.6338679650251821,21845.767999999996,0.1411486537511631
1828,RTO,2025-02-02,2377468.442,104738.435,99061.18508333333,93865.428,0.9457959256631372,0.6539840056499467,10873.006999999998,0.1411486537511631
1829,RTO,2025-02-03,2318660.016,107212.227,96610.83399999999,87441.614,0.9011176868847244,0.669430297178981,19770.612999999998,0.1411486537511631
1830,RTO,2025-02-04,2194210.107,103721.485,91425.421125,80304.972,0.8814511393179532,0.6476341968663258,23416.513000000006,0.1411486537511631
1831,RTO,2025-02-05,2428340.535,111780.953,101180.85562500001,89042.503,0.9051708087065604,0.6979573009498226,22738.449999999997,0.1411486537511631
1832,RTO,2025-02-06,2457304.589,110774.61,102387.69120833334,91795.403,0.9242884376513115,0.6916737219924152,18979.206999999995,0.1411486537511631
1833,RTO,2025-02-07,2299171.231,105546.348,95798.80129166668,86061.832,0.9076467647337896,0.6590285929588622,19484.516000000003,0.1411486537511631
1834,RTO,2025-02-08,2360292.291,106300.716,98345.51212500001,89509.458,0.9251632145638606,0.6637388467102586,16791.258,0.1411486537511631
1835,RTO,2025-02-09,2277439.851,105051.472,94893.327125,86872.534,0.903303164804773,0.6559386003617795,18178.937999999995,0.1411486537511631
1836,RTO,2025-02-10,2371814.394,109934.858,98825.59975,89245.417,0.8989468995357233,0.6864303328133372,20689.44099999999,0.1411486537511631
1837,RTO,2025-02-11,2574591.801,117740.107,107274.658375,95394.703,0.9111139874792198,0.7351661002144374,22345.40400000001,0.1411486537511631
1838,RTO,2025-02-12,2603594.361,116658.095,108483.098375,96405.694,0.9299234517330324,0.728410046031259,20252.400999999998,0.1411486537511631
1839,RTO,2025-02-13,2465674.502,113651.586,102736.43758333333,90659.458,0.9039595592034531,0.7096374837064293,22992.127999999997,0.1411486537511631
1840,RTO,2025-02-14,2519621.862,117141.951,104984.24425,97801.911,0.8962138956521222,0.7314312300410999,19340.040000000008,0.1411486537511631
1841,RTO,2025-02-15,2415309.954,109601.333,100637.91475,92055.691,0.9182179814364119,0.6843478115737904,17545.641999999993,0.1411486537511631
1842,RTO,2025-02-16,2248371.63,103773.608,93682.15125,84708.912,0.9027550747777797,0.6479596514936218,19064.695999999996,0.1411486537511631
1843,RTO,2025-02-17,2508845.865,117941.261,104535.24437500001,95250.097,0.8863331075881918,0.7364221004465633,22691.164000000004,0.1411486537511631
1844,RTO,2025-02-18,2715460.964,123928.096,113144.20683333334,104237.211,0.9129826930717417,0.7738037391398024,19690.88500000001,0.1411486537511631
1845,RTO,2025-02-19,2874294.353,128401.894,119762.26470833334,110353.502,0.9327141600289272,0.8017380150005092,18048.392000000007,0.1411486537511631
1846,RTO,2025-02-20,2862792.483,127666.723,119283.020125,110108.497,0.9343313380496184,0.7971476268071237,17558.225999999995,0.1411486537511631
1847,RTO,2025-02-21,2767169.653,127912.588,115298.73554166667,104866.284,0.9013869341902977,0.7986828013354536,23046.304000000004,0.1411486537511631
1848,RTO,2025-02-22,2529091.018,116191.758,105378.79241666668,92241.32,0.9069386179410994,0.7254982501920069,23950.437999999995,0.1411486537511631
1849,RTO,2025-02-23,2288205.582,104768.92,95341.89925,85340.122,0.9100208272644216,0.6541743531800797,19428.797999999995,0.1411486537511631
1850,RTO,2025-02-24,2294467.989,110077.797,95602.83287500001,88349.867,0.8685024181125282,0.6873228401320078,21727.930000000008,0.1411486537511631
1851,RTO,2025-02-25,2171852.599,100728.269,90493.85829166666,82922.631,0.8983958444840014,0.6289446356803532,17805.638000000006,0.1411486537511631
1852,RTO,2025-02-26,2157850.479,101656.57,89910.43662499999,82425.4,0.8844527867210155,0.634740922463031,19231.170000000013,0.1411486537511631
1853,RTO,2025-02-27,2130324.263,95745.423,88763.51095833333,77638.167,0.9270783728046543,0.5978318776310582,18107.255999999994,0.1411486537511631
1854,RTO,2025-02-28,2131418.064,98617.286,88809.086,81405.697,0.900542791250613,0.6157637139089047,17211.588999999993,0.1411486537511631
1855,RTO,2025-03-01,2036899.945,95359.264,84870.83104166666,78271.808,0.8900113893671271,0.5954207110937906,17087.45599999999,0.1411486537511631
1856,RTO,2025-03-02,2283869.725,102627.6,95161.23854166667,88112.335,0.9272480165342136,0.6408040079865666,14515.265,0.1411486537511631
1857,RTO,2025-03-03,2424061.153,114662.977,101002.54804166667,92698.494,0.8808645186463864,0.7159525822417312,21964.482999999993,0.1411486537511631
